,date,sales,region
2527,2019-10-30,1689.0,west
2528,2019-10-31,1800.0,north
2529,2019-10-31,1527.0,south
2530,2019-10-31,1533.0,east
2531,2019-10-31,1800.0,west
2532,2019-11-01,1644.0,north
2533,2019-11-01,1500.0,south
2534,2019-11-01,1800.0,east
2535,2019-11-01,1767.0,west
2536,2019-11-02,1791.0,north
2537,2019-11-02,1776.0,south
2538,2019-11-02,1596.0,east
2539,2019-11-02,1734.0,west
2540,2019-11-03,1542.0,north
2541,2019-11-03,1608.0,south
2542,2019-11-03,1617.0,east
2543,2019-11-03,1623.0,west
2544,2019-11-04,1674.0,north
2545,2019-11-04,1782.0,south
2546,2019-11-04,1680.0,east
2547,2019-11-04,1512.0,west
2548,2019-11-05,1500.0,north
2549,2019-11-05,1668.0,south
2550,2019-11-05,1758.0,east
2551,2019-11-05,1533.0,west
2552,2019-11-06,1785.0,north
2553,2019-11-06,1533.0,south
2554,2019-11-06,1659.0,east
2555,2019-11-06,1506.0,west
2556,2019-11-07,1656.0,north
2557,2019-11-07,1728.0,south
2558,2019-11-07,1728.0,east
2559,2019-11-07,1713.0,west
2560,2019-11-08,1797.0,north
2561,2019-11-08,1686.0,south
2562,2019-11-08,1584.0,east
2563,2019-11-08,1713.0,west
2564,2019-11-09,1665.0,north
2565,2019-11-09,1557.0,south
2566,2019-11-09,1656.0,east
2567,2019-11-09,1767.0,west
2568,2019-11-10,1515.0,north
2569,2019-11-10,1761.0,south
2570,2019-11-10,1767.0,east
2571,2019-11-10,1641.0,west
2572,2019-11-11,1584.0,north
2573,2019-11-11,1545.0,south
2574,2019-11-11,1695.0,east
2575,2019-11-11,1761.0,west
2576,2019-11-12,1701.0,north
2577,2019-11-12,1767.0,south
2578,2019-11-12,1632.0,east
2579,2019-11-12,1704.0,west
2580,2019-11-13,1599.0,north
2581,2019-11-13,1509.0,south
2582,2019-11-13,1728.0,east
2583,2019-11-13,1683.0,west
2584,2019-11-14,1740.0,north
2585,2019-11-14,1626.0,south
2586,2019-11-14,1572.0,east
2587,2019-11-14,1716.0,west
2588,2019-11-15,1641.0,north
2589,2019-11-15,1560.0,south
2590,2019-11-15,1614.0,east
2591,2019-11-15,1605.0,west
2592,2019-11-16,1503.0,north
2593,2019-11-16,1638.0,south
2594,2019-11-16,1662.0,east
2595,2019-11-16,1653.0,west
2596,2019-11-17,1734.0,north
2597,2019-11-17,1599.0,south
2598,2019-11-17,1515.0,east
2599,2019-11-17,1608.0,west
2600,2019-11-18,1566.0,north
2601,2019-11-18,1734.0,south
2602,2019-11-18,1719.0,east
2603,2019-11-18,1773.0,west
2604,2019-11-19,1791.0,north
2605,2019-11-19,1779.0,south
2606,2019-11-19,1641.0,east
2607,2019-11-19,1617.0,west
2608,2019-11-20,1533.0,north
2609,2019-11-20,1527.0,south
2610,2019-11-20,1512.0,east
2611,2019-11-20,1515.0,west
2612,2019-11-21,1734.0,north
2613,2019-11-21,1668.0,south
2614,2019-11-21,1665.0,east
2615,2019-11-21,1644.0,west
2616,2019-11-22,1767.0,north
2617,2019-11-22,1647.0,south
2618,2019-11-22,1665.0,east
2619,2019-11-22,1776.0,west
2620,2019-11-23,1665.0,north
2621,2019-11-23,1632.0,south
2622,2019-11-23,1521.0,east
2623,2019-11-23,1659.0,west
2624,2019-11-24,1623.0,north
2625,2019-11-24,1698.0,south
2626,2019-11-24,1596.0,east
2627,2019-11-24,1674.0,west
2628,2019-11-25,1749.0,north
2629,2019-11-25,1536.0,south
2630,2019-11-25,1734.0,east
2631,2019-11-25,1716.0,west
2632,2019-11-26,1599.0,north
2633,2019-11-26,1500.0,south
2634,2019-11-26,1518.0,east
2635,2019-11-26,1584.0,west
2636,2019-11-27,1551.0,north
2637,2019-11-27,1701.0,south
2638,2019-11-27,1689.0,east
2639,2019-11-27,1746.0,west
2640,2019-11-28,1725.0,north
2641,2019-11-28,1776.0,south
2642,2019-11-28,1707.0,east
2643,2019-11-28,1794.0,west
2644,2019-11-29,1641.0,north
2645,2019-11-29,1653.0,south
2646,2019-11-29,1716.0,east
2647,2019-11-29,1776.0,west
2648,2019-11-30,1797.0,north
2649,2019-11-30,1782.0,south
2650,2019-11-30,1653.0,east
2651,2019-11-30,1596.0,west
2652,2019-12-01,1704.0,north
2653,2019-12-01,1626.0,south
2654,2019-12-01,1617.0,east
2655,2019-12-01,1680.0,west
2656,2019-12-02,1608.0,north
2657,2019-12-02,1713.0,south
2658,2019-12-02,1632.0,east
2659,2019-12-02,1680.0,west
2660,2019-12-03,1791.0,north
2661,2019-12-03,1761.0,south
2662,2019-12-03,1749.0,east
2663,2019-12-03,1626.0,west
2664,2019-12-04,1773.0,north
2665,2019-12-04,1623.0,south
2666,2019-12-04,1662.0,east
2667,2019-12-04,1731.0,west
2668,2019-12-05,1755.0,north
2669,2019-12-05,1602.0,south
2670,2019-12-05,1740.0,east
2671,2019-12-05,1605.0,west
2672,2019-12-06,1680.0,north
2673,2019-12-06,1572.0,south
2674,2019-12-06,1542.0,east
2675,2019-12-06,1779.0,west
2676,2019-12-07,1671.0,north
2677,2019-12-07,1722.0,south
2678,2019-12-07,1728.0,east
2679,2019-12-07,1659.0,west
2680,2019-12-08,1770.0,north
2681,2019-12-08,1632.0,south
2682,2019-12-08,1536.0,east
2683,2019-12-08,1734.0,west
2684,2019-12-09,1584.0,north
2685,2019-12-09,1713.0,south
2686,2019-12-09,1728.0,east
2687,2019-12-09,1725.0,west
2688,2019-12-10,1506.0,north
2689,2019-12-10,1503.0,south
2690,2019-12-10,1521.0,east
2691,2019-12-10,1713.0,west
2692,2019-12-11,1635.0,north
2693,2019-12-11,1506.0,south
2694,2019-12-11,1542.0,east
2695,2019-12-11,1551.0,west
2696,2019-12-12,1623.0,north
2697,2019-12-12,1719.0,south
2698,2019-12-12,1563.0,east
2699,2019-12-12,1791.0,west
2700,2019-12-13,1800.0,north
2701,2019-12-13,1800.0,south
2702,2019-12-13,1740.0,east
2703,2019-12-13,1755.0,west
2704,2019-12-14,1716.0,north
2705,2019-12-14,1632.0,south
2706,2019-12-14,1599.0,east
2707,2019-12-14,1632.0,west
2708,2019-12-15,1725.0,north
2709,2019-12-15,1743.0,south
2710,2019-12-15,1587.0,east
2711,2019-12-15,1608.0,west
2712,2019-12-16,1662.0,north
2713,2019-12-16,1791.0,south
2714,2019-12-16,1773.0,east
2715,2019-12-16,1650.0,west
2716,2019-12-17,1518.0,north
2717,2019-12-17,1749.0,south
2718,2019-12-17,1689.0,east
2719,2019-12-17,1533.0,west
2720,2019-12-18,1533.0,north
2721,2019-12-18,1641.0,south
2722,2019-12-18,1590.0,east
2723,2019-12-18,1740.0,west
2724,2019-12-19,1665.0,north
2725,2019-12-19,1773.0,south
2726,2019-12-19,1503.0,east
2727,2019-12-19,1542.0,west
2728,2019-12-20,1788.0,north
2729,2019-12-20,1773.0,south
2730,2019-12-20,1788.0,east
2731,2019-12-20,1785.0,west
2732,2019-12-21,1605.0,north
2733,2019-12-21,1701.0,south
2734,2019-12-21,1626.0,east
2735,2019-12-21,1623.0,west
2736,2019-12-22,1671.0,north
2737,2019-12-22,1629.0,south
2738,2019-12-22,1725.0,east
2739,2019-12-22,1557.0,west
2740,2019-12-23,1671.0,north
2741,2019-12-23,1662.0,south
2742,2019-12-23,1674.0,east
2743,2019-12-23,1671.0,west
2744,2019-12-24,1620.0,north
2745,2019-12-24,1716.0,south
2746,2019-12-24,1674.0,east
2747,2019-12-24,1686.0,west
2748,2019-12-25,1752.0,north
2749,2019-12-25,1725.0,south
2750,2019-12-25,1545.0,east
2751,2019-12-25,1506.0,west
2752,2019-12-26,1539.0,north
2753,2019-12-26,1716.0,south
2754,2019-12-26,1500.0,east
2755,2019-12-26,1794.0,west
2756,2019-12-27,1716.0,north
2757,2019-12-27,1665.0,south
2758,2019-12-27,1557.0,east
2759,2019-12-27,1620.0,west
2760,2019-12-28,1779.0,north
2761,2019-12-28,1779.0,south
2762,2019-12-28,1752.0,east
2763,2019-12-28,1773.0,west
2764,2019-12-29,1800.0,north
2765,2019-12-29,1773.0,south
2766,2019-12-29,1767.0,east
2767,2019-12-29,1683.0,west
2768,2019-12-30,1542.0,north
2769,2019-12-30,1728.0,south
2770,2019-12-30,1569.0,east
2771,2019-12-30,1659.0,west
2772,2019-12-31,1581.0,north
2773,2019-12-31,1713.0,south
2774,2019-12-31,1533.0,east
2775,2019-12-31,1692.0,west
2776,2020-01-01,1506.0,north
2777,2020-01-01,1659.0,south
2778,2020-01-01,1719.0,east
2779,2020-01-01,1704.0,west
2780,2020-01-02,1767.0,north
2781,2020-01-02,1542.0,south
2782,2020-01-02,1542.0,east
2783,2020-01-02,1629.0,west
2784,2020-01-03,1659.0,north
2785,2020-01-03,1539.0,south
2786,2020-01-03,1734.0,east
2787,2020-01-03,1761.0,west
2788,2020-01-04,1560.0,north
2789,2020-01-04,1767.0,south
2790,2020-01-04,1791.0,east
2791,2020-01-04,1632.0,west
2792,2020-01-05,1716.0,north
2793,2020-01-05,1536.0,south
2794,2020-01-05,1662.0,east
2795,2020-01-05,1680.0,west
2796,2020-01-06,1689.0,north
2797,2020-01-06,1779.0,south
2798,2020-01-06,1512.0,east
2799,2020-01-06,1578.0,west
2800,2020-01-07,1560.0,north
2801,2020-01-07,1581.0,south
2802,2020-01-07,1677.0,east
2803,2020-01-07,1599.0,west
2804,2020-01-08,1713.0,north
2805,2020-01-08,1800.0,south
2806,2020-01-08,1767.0,east
2807,2020-01-08,1752.0,west
2808,2020-01-09,1509.0,north
2809,2020-01-09,1539.0,south
2810,2020-01-09,1671.0,east
2811,2020-01-09,1668.0,west
2812,2020-01-10,1692.0,north
2813,2020-01-10,1584.0,south
2814,2020-01-10,1710.0,east
2815,2020-01-10,1686.0,west
2816,2020-01-11,1617.0,north
2817,2020-01-11,1665.0,south
2818,2020-01-11,1722.0,east
2819,2020-01-11,1551.0,west
2820,2020-01-12,1620.0,north
2821,2020-01-12,1791.0,south
2822,2020-01-12,1662.0,east
2823,2020-01-12,1656.0,west
2824,2020-01-13,1644.0,north
2825,2020-01-13,1659.0,south
2826,2020-01-13,1740.0,east
2827,2020-01-13,1668.0,west
2828,2020-01-14,1566.0,north
2829,2020-01-14,1575.0,south
2830,2020-01-14,1566.0,east
2831,2020-01-14,1578.0,west
2832,2020-01-15,1737.0,north
2833,2020-01-15,1596.0,south
2834,2020-01-15,1776.0,east
2835,2020-01-15,1638.0,west
2836,2020-01-16,1749.0,north
2837,2020-01-16,1752.0,south
2838,2020-01-16,1635.0,east
2839,2020-01-16,1581.0,west
2840,2020-01-17,1521.0,north
2841,2020-01-17,1536.0,south
2842,2020-01-17,1665.0,east
2843,2020-01-17,1782.0,west
2844,2020-01-18,1650.0,north
2845,2020-01-18,1749.0,south
2846,2020-01-18,1797.0,east
2847,2020-01-18,1650.0,west
2848,2020-01-19,1608.0,north
2849,2020-01-19,1608.0,south
2850,2020-01-19,1575.0,east
2851,2020-01-19,1590.0,west
2852,2020-01-20,1665.0,north
2853,2020-01-20,1596.0,south
2854,2020-01-20,1581.0,east
2855,2020-01-20,1695.0,west
2856,2020-01-21,1647.0,north
2857,2020-01-21,1776.0,south
2858,2020-01-21,1719.0,east
2859,2020-01-21,1578.0,west
2860,2020-01-22,1503.0,north
2861,2020-01-22,1569.0,south
2862,2020-01-22,1731.0,east
2863,2020-01-22,1551.0,west
2864,2020-01-23,1626.0,north
2865,2020-01-23,1518.0,south
2866,2020-01-23,1575.0,east
2867,2020-01-23,1611.0,west
2868,2020-01-24,1629.0,north
2869,2020-01-24,1704.0,south
2870,2020-01-24,1656.0,east
2871,2020-01-24,1554.0,west
2872,2020-01-25,1575.0,north
2873,2020-01-25,1638.0,south
2874,2020-01-25,1635.0,east
2875,2020-01-25,1548.0,west
2876,2020-01-26,1710.0,north
2877,2020-01-26,1584.0,south
2878,2020-01-26,1716.0,east
2879,2020-01-26,1602.0,west
2880,2020-01-27,1569.0,north
2881,2020-01-27,1506.0,south
2882,2020-01-27,1671.0,east
2883,2020-01-27,1584.0,west
2884,2020-01-28,1689.0,north
2885,2020-01-28,1773.0,south
2886,2020-01-28,1647.0,east
2887,2020-01-28,1503.0,west
2888,2020-01-29,1593.0,north
2889,2020-01-29,1506.0,south
2890,2020-01-29,1740.0,east
2891,2020-01-29,1572.0,west
2892,2020-01-30,1620.0,north
2893,2020-01-30,1542.0,south
2894,2020-01-30,1593.0,east
2895,2020-01-30,1500.0,west
2896,2020-01-31,1635.0,north
2897,2020-01-31,1656.0,south
2898,2020-01-31,1779.0,east
2899,2020-01-31,1605.0,west
2900,2020-02-01,1602.0,north
2901,2020-02-01,1794.0,south
2902,2020-02-01,1677.0,east
2903,2020-02-01,1521.0,west
2904,2020-02-02,1707.0,north
2905,2020-02-02,1665.0,south
2906,2020-02-02,1713.0,east
2907,2020-02-02,1659.0,west
2908,2020-02-03,1548.0,north
2909,2020-02-03,1647.0,south
2910,2020-02-03,1764.0,east
2911,2020-02-03,1662.0,west
2912,2020-02-04,1563.0,north
2913,2020-02-04,1755.0,south
2914,2020-02-04,1659.0,east
2915,2020-02-04,1575.0,west
2916,2020-02-05,1716.0,north
2917,2020-02-05,1506.0,south
2918,2020-02-05,1734.0,east
2919,2020-02-05,1704.0,west
2920,2020-02-06,1512.0,north
2921,2020-02-06,1572.0,south
2922,2020-02-06,1782.0,east
2923,2020-02-06,1554.0,west
2924,2020-02-07,1782.0,north
2925,2020-02-07,1701.0,south
2926,2020-02-07,1698.0,east
2927,2020-02-07,1671.0,west
2928,2020-02-08,1584.0,north
2929,2020-02-08,1602.0,south
2930,2020-02-08,1755.0,east
2931,2020-02-08,1614.0,west
2932,2020-02-09,1743.0,north
2933,2020-02-09,1788.0,south
2934,2020-02-09,1644.0,east
2935,2020-02-09,1728.0,west
2936,2020-02-10,1599.0,north
2937,2020-02-10,1689.0,south
2938,2020-02-10,1776.0,east
2939,2020-02-10,1569.0,west
2940,2020-02-11,1791.0,north
2941,2020-02-11,1638.0,south
2942,2020-02-11,1716.0,east
2943,2020-02-11,1788.0,west
2944,2020-02-12,1758.0,north
2945,2020-02-12,1752.0,south
2946,2020-02-12,1599.0,east
2947,2020-02-12,1533.0,west
2948,2020-02-13,1548.0,north
2949,2020-02-13,1800.0,south
2950,2020-02-13,1659.0,east
2951,2020-02-13,1617.0,west
2952,2020-02-14,1746.0,north
2953,2020-02-14,1644.0,south
2954,2020-02-14,1698.0,east
2955,2020-02-14,1533.0,west
2956,2020-02-15,1704.0,north
2957,2020-02-15,1524.0,south
2958,2020-02-15,1545.0,east
2959,2020-02-15,1731.0,west
2960,2020-02-16,1665.0,north
2961,2020-02-16,1791.0,south
2962,2020-02-16,1605.0,east
2963,2020-02-16,1743.0,west
2964,2020-02-17,1677.0,north
2965,2020-02-17,1590.0,south
2966,2020-02-17,1722.0,east
2967,2020-02-17,1743.0,west
2968,2020-02-18,1668.0,north
2969,2020-02-18,1620.0,south
2970,2020-02-18,1704.0,east
2971,2020-02-18,1683.0,west
2972,2020-02-19,1551.0,north
2973,2020-02-19,1650.0,south
2974,2020-02-19,1689.0,east
2975,2020-02-19,1638.0,west
2976,2020-02-20,1518.0,north
2977,2020-02-20,1593.0,south
2978,2020-02-20,1632.0,east
2979,2020-02-20,1602.0,west
2980,2020-02-21,1761.0,north
2981,2020-02-21,1755.0,south
2982,2020-02-21,1581.0,east
2983,2020-02-21,1794.0,west
2984,2020-02-22,1545.0,north
2985,2020-02-22,1689.0,south
2986,2020-02-22,1632.0,east
2987,2020-02-22,1668.0,west
2988,2020-02-23,1638.0,north
2989,2020-02-23,1602.0,south
2990,2020-02-23,1686.0,east
2991,2020-02-23,1776.0,west
2992,2020-02-24,1593.0,north
2993,2020-02-24,1734.0,south
2994,2020-02-24,1608.0,east
2995,2020-02-24,1617.0,west
2996,2020-02-25,1656.0,north
2997,2020-02-25,1722.0,south
2998,2020-02-25,1566.0,east
2999,2020-02-25,1548.0,west
3000,2020-02-26,1545.0,north
3001,2020-02-26,1521.0,south
3002,2020-02-26,1728.0,east
3003,2020-02-26,1668.0,west
3004,2020-02-27,1698.0,north
3005,2020-02-27,1599.0,south
3006,2020-02-27,1581.0,east
3007,2020-02-27,1527.0,west
3008,2020-02-28,1509.0,north
3009,2020-02-28,1686.0,south
3010,2020-02-28,1590.0,east
3011,2020-02-28,1689.0,west
3012,2020-02-29,1671.0,north
3013,2020-02-29,1728.0,south
3014,2020-02-29,1524.0,east
3015,2020-02-29,1656.0,west
3016,2020-03-01,1593.0,north
3017,2020-03-01,1626.0,south
3018,2020-03-01,1626.0,east
3019,2020-03-01,1692.0,west
3020,2020-03-02,1509.0,north
3021,2020-03-02,1788.0,south
3022,2020-03-02,1572.0,east
3023,2020-03-02,1569.0,west
3024,2020-03-03,1632.0,north
3025,2020-03-03,1548.0,south
3026,2020-03-03,1623.0,east
3027,2020-03-03,1506.0,west
3028,2020-03-04,1773.0,north
3029,2020-03-04,1677.0,south
3030,2020-03-04,1638.0,east
3031,2020-03-04,1569.0,west
3032,2020-03-05,1794.0,north
3033,2020-03-05,1764.0,south
3034,2020-03-05,1530.0,east
3035,2020-03-05,1770.0,west
3036,2020-03-06,1623.0,north
3037,2020-03-06,1734.0,south
3038,2020-03-06,1698.0,east
3039,2020-03-06,1503.0,west
3040,2020-03-07,1641.0,north
3041,2020-03-07,1581.0,south
3042,2020-03-07,1797.0,east
3043,2020-03-07,1674.0,west
3044,2020-03-08,1701.0,north
3045,2020-03-08,1590.0,south
3046,2020-03-08,1599.0,east
3047,2020-03-08,1791.0,west
3048,2020-03-09,1719.0,north
3049,2020-03-09,1776.0,south
3050,2020-03-09,1542.0,east
3051,2020-03-09,1740.0,west
3052,2020-03-10,1644.0,north
3053,2020-03-10,1653.0,south
3054,2020-03-10,1797.0,east
3055,2020-03-10,1740.0,west
3056,2020-03-11,1605.0,north
3057,2020-03-11,1584.0,south
3058,2020-03-11,1662.0,east
3059,2020-03-11,1572.0,west
3060,2020-03-12,1635.0,north
3061,2020-03-12,1548.0,south
3062,2020-03-12,1680.0,east
3063,2020-03-12,1767.0,west
3064,2020-03-13,1554.0,north
3065,2020-03-13,1686.0,south
3066,2020-03-13,1749.0,east
3067,2020-03-13,1554.0,west
3068,2020-03-14,1662.0,north
3069,2020-03-14,1557.0,south
3070,2020-03-14,1755.0,east
3071,2020-03-14,1758.0,west
3072,2020-03-15,1500.0,north
3073,2020-03-15,1665.0,south
3074,2020-03-15,1761.0,east
3075,2020-03-15,1626.0,west
3076,2020-03-16,1650.0,north
3077,2020-03-16,1722.0,south
3078,2020-03-16,1641.0,east
3079,2020-03-16,1611.0,west
3080,2020-03-17,1701.0,north
3081,2020-03-17,1701.0,south
3082,2020-03-17,1794.0,east
3083,2020-03-17,1509.0,west
3084,2020-03-18,1566.0,north
3085,2020-03-18,1716.0,south
3086,2020-03-18,1701.0,east
3087,2020-03-18,1605.0,west
3088,2020-03-19,1581.0,north
3089,2020-03-19,1797.0,south
3090,2020-03-19,1725.0,east
3091,2020-03-19,1554.0,west
3092,2020-03-20,1665.0,north
3093,2020-03-20,1641.0,south
3094,2020-03-20,1677.0,east
3095,2020-03-20,1707.0,west
3096,2020-03-21,1575.0,north
3097,2020-03-21,1674.0,south
3098,2020-03-21,1707.0,east
3099,2020-03-21,1710.0,west
3100,2020-03-22,1644.0,north
3101,2020-03-22,1668.0,south
3102,2020-03-22,1674.0,east
3103,2020-03-22,1737.0,west
3104,2020-03-23,1767.0,north
3105,2020-03-23,1620.0,south
3106,2020-03-23,1593.0,east
3107,2020-03-23,1542.0,west
3108,2020-03-24,1548.0,north
3109,2020-03-24,1662.0,south
3110,2020-03-24,1740.0,east
3111,2020-03-24,1572.0,west
3112,2020-03-25,1779.0,north
3113,2020-03-25,1770.0,south
3114,2020-03-25,1623.0,east
3115,2020-03-25,1575.0,west
3116,2020-03-26,1785.0,north
3117,2020-03-26,1671.0,south
3118,2020-03-26,1749.0,east
3119,2020-03-26,1791.0,west
3120,2020-03-27,1713.0,north
3121,2020-03-27,1623.0,south
3122,2020-03-27,1605.0,east
3123,2020-03-27,1566.0,west
3124,2020-03-28,1569.0,north
3125,2020-03-28,1605.0,south
3126,2020-03-28,1728.0,east
3127,2020-03-28,1665.0,west
3128,2020-03-29,1782.0,north
3129,2020-03-29,1800.0,south
3130,2020-03-29,1518.0,east
3131,2020-03-29,1800.0,west
3132,2020-03-30,1515.0,north
3133,2020-03-30,1764.0,south
3134,2020-03-30,1632.0,east
3135,2020-03-30,1608.0,west
3136,2020-03-31,1794.0,north
3137,2020-03-31,1635.0,south
3138,2020-03-31,1572.0,east
3139,2020-03-31,1629.0,west
3140,2020-04-01,1557.0,north
3141,2020-04-01,1536.0,south
3142,2020-04-01,1587.0,east
3143,2020-04-01,1728.0,west
3144,2020-04-02,1779.0,north
3145,2020-04-02,1773.0,south
3146,2020-04-02,1794.0,east
3147,2020-04-02,1503.0,west
3148,2020-04-03,1767.0,north
3149,2020-04-03,1743.0,south
3150,2020-04-03,1560.0,east
3151,2020-04-03,1746.0,west
3152,2020-04-04,1731.0,north
3153,2020-04-04,1692.0,south
3154,2020-04-04,1722.0,east
3155,2020-04-04,1563.0,west
3156,2020-04-05,1797.0,north
3157,2020-04-05,1755.0,south
3158,2020-04-05,1611.0,east
3159,2020-04-05,1635.0,west
3160,2020-04-06,1752.0,north
3161,2020-04-06,1749.0,south
3162,2020-04-06,1782.0,east
3163,2020-04-06,1521.0,west
3164,2020-04-07,1752.0,north
3165,2020-04-07,1686.0,south
3166,2020-04-07,1500.0,east
3167,2020-04-07,1785.0,west
3168,2020-04-08,1611.0,north
3169,2020-04-08,1794.0,south
3170,2020-04-08,1734.0,east
3171,2020-04-08,1659.0,west
3172,2020-04-09,1650.0,north
3173,2020-04-09,1587.0,south
3174,2020-04-09,1629.0,east
3175,2020-04-09,1506.0,west
3176,2020-04-10,1794.0,north
3177,2020-04-10,1551.0,south
3178,2020-04-10,1503.0,east
3179,2020-04-10,1776.0,west
3180,2020-04-11,1659.0,north
3181,2020-04-11,1590.0,south
3182,2020-04-11,1515.0,east
3183,2020-04-11,1506.0,west
3184,2020-04-12,1722.0,north
3185,2020-04-12,1512.0,south
3186,2020-04-12,1773.0,east
3187,2020-04-12,1635.0,west
3188,2020-04-13,1548.0,north
3189,2020-04-13,1692.0,south
3190,2020-04-13,1698.0,east
3191,2020-04-13,1755.0,west
3192,2020-04-14,1521.0,north
3193,2020-04-14,1593.0,south
3194,2020-04-14,1644.0,east
3195,2020-04-14,1587.0,west
3196,2020-04-15,1800.0,north
3197,2020-04-15,1788.0,south
3198,2020-04-15,1764.0,east
3199,2020-04-15,1650.0,west
3200,2020-04-16,1704.0,north
3201,2020-04-16,1659.0,south
3202,2020-04-16,1644.0,east
3203,2020-04-16,1500.0,west
3204,2020-04-17,1734.0,north
3205,2020-04-17,1617.0,south
3206,2020-04-17,1584.0,east
3207,2020-04-17,1569.0,west
3208,2020-04-18,1623.0,north
3209,2020-04-18,1500.0,south
3210,2020-04-18,1578.0,east
3211,2020-04-18,1590.0,west
3212,2020-04-19,1761.0,north
3213,2020-04-19,1728.0,south
3214,2020-04-19,1716.0,east
3215,2020-04-19,1704.0,west
3216,2020-04-20,1665.0,north
3217,2020-04-20,1515.0,south
3218,2020-04-20,1725.0,east
3219,2020-04-20,1695.0,west
3220,2020-04-21,1755.0,north
3221,2020-04-21,1521.0,south
3222,2020-04-21,1629.0,east
3223,2020-04-21,1686.0,west
3224,2020-04-22,1614.0,north
3225,2020-04-22,1614.0,south
3226,2020-04-22,1569.0,east
3227,2020-04-22,1527.0,west
3228,2020-04-23,1764.0,north
3229,2020-04-23,1524.0,south
3230,2020-04-23,1611.0,east
3231,2020-04-23,1785.0,west
3232,2020-04-24,1716.0,north
3233,2020-04-24,1692.0,south
3234,2020-04-24,1506.0,east
3235,2020-04-24,1533.0,west
3236,2020-04-25,1638.0,north
3237,2020-04-25,1638.0,south
3238,2020-04-25,1755.0,east
3239,2020-04-25,1545.0,west
3240,2020-04-26,1512.0,north
3241,2020-04-26,1593.0,south
3242,2020-04-26,1674.0,east
3243,2020-04-26,1719.0,west
3244,2020-04-27,1530.0,north
3245,2020-04-27,1593.0,south
3246,2020-04-27,1641.0,east
3247,2020-04-27,1575.0,west
3248,2020-04-28,1788.0,north
3249,2020-04-28,1749.0,south
3250,2020-04-28,1581.0,east
3251,2020-04-28,1524.0,west
3252,2020-04-29,1680.0,north
3253,2020-04-29,1674.0,south
3254,2020-04-29,1773.0,east
3255,2020-04-29,1674.0,west
3256,2020-04-30,1779.0,north
3257,2020-04-30,1569.0,south
3258,2020-04-30,1590.0,east
3259,2020-04-30,1689.0,west
3260,2020-05-01,1755.0,north
3261,2020-05-01,1752.0,south
3262,2020-05-01,1641.0,east
3263,2020-05-01,1605.0,west
3264,2020-05-02,1587.0,north
3265,2020-05-02,1521.0,south
3266,2020-05-02,1605.0,east
3267,2020-05-02,1557.0,west
3268,2020-05-03,1680.0,north
3269,2020-05-03,1566.0,south
3270,2020-05-03,1719.0,east
3271,2020-05-03,1563.0,west
3272,2020-05-04,1569.0,north
3273,2020-05-04,1608.0,south
3274,2020-05-04,1578.0,east
3275,2020-05-04,1641.0,west
3276,2020-05-05,1587.0,north
3277,2020-05-05,1674.0,south
3278,2020-05-05,1500.0,east
3279,2020-05-05,1686.0,west
3280,2020-05-06,1521.0,north
3281,2020-05-06,1683.0,south
3282,2020-05-06,1767.0,east
3283,2020-05-06,1776.0,west
3284,2020-05-07,1557.0,north
3285,2020-05-07,1623.0,south
3286,2020-05-07,1557.0,east
3287,2020-05-07,1746.0,west
3288,2020-05-08,1680.0,north
3289,2020-05-08,1587.0,south
3290,2020-05-08,1695.0,east
3291,2020-05-08,1629.0,west
3292,2020-05-09,1674.0,north
3293,2020-05-09,1620.0,south
3294,2020-05-09,1560.0,east
3295,2020-05-09,1590.0,west
3296,2020-05-10,1623.0,north
3297,2020-05-10,1689.0,south
3298,2020-05-10,1656.0,east
3299,2020-05-10,1695.0,west
3300,2020-05-11,1674.0,north
3301,2020-05-11,1554.0,south
3302,2020-05-11,1680.0,east
3303,2020-05-11,1575.0,west
3304,2020-05-12,1500.0,north
3305,2020-05-12,1791.0,south
3306,2020-05-12,1614.0,east
3307,2020-05-12,1695.0,west
3308,2020-05-13,1767.0,north
3309,2020-05-13,1725.0,south
3310,2020-05-13,1701.0,east
3311,2020-05-13,1629.0,west
3312,2020-05-14,1656.0,north
3313,2020-05-14,1713.0,south
3314,2020-05-14,1737.0,east
3315,2020-05-14,1671.0,west
3316,2020-05-15,1533.0,north
3317,2020-05-15,1644.0,south
3318,2020-05-15,1560.0,east
3319,2020-05-15,1740.0,west
3320,2020-05-16,1767.0,north
3321,2020-05-16,1791.0,south
3322,2020-05-16,1509.0,east
3323,2020-05-16,1614.0,west
3324,2020-05-17,1566.0,north
3325,2020-05-17,1758.0,south
3326,2020-05-17,1668.0,east
3327,2020-05-17,1707.0,west
3328,2020-05-18,1638.0,north
3329,2020-05-18,1596.0,south
3330,2020-05-18,1767.0,east
3331,2020-05-18,1683.0,west
3332,2020-05-19,1641.0,north
3333,2020-05-19,1713.0,south
3334,2020-05-19,1515.0,east
3335,2020-05-19,1602.0,west
3336,2020-05-20,1575.0,north
3337,2020-05-20,1791.0,south
3338,2020-05-20,1545.0,east
3339,2020-05-20,1686.0,west
3340,2020-05-21,1587.0,north
3341,2020-05-21,1791.0,south
3342,2020-05-21,1653.0,east
3343,2020-05-21,1671.0,west
3344,2020-05-22,1542.0,north
3345,2020-05-22,1686.0,south
3346,2020-05-22,1569.0,east
3347,2020-05-22,1518.0,west
3348,2020-05-23,1620.0,north
3349,2020-05-23,1536.0,south
